,time,carID,speed,loc,roadID,is_Service_Provider,task,cc,cp
5417,435,144,180.0,0.0,8,False,B,3,20
5418,435,141,100.0,194.44444444444366,6,False,B,1,30
5419,435,148,180.0,300.0,8,False,B,1,10
5420,435,133,60.0,166.66666666666754,5,True,B,1,20
5421,435,147,100.0,527.7777777777769,6,False,C,2,30
5422,436,149,60.0,199.99999999999997,1,False,A,1,10
5423,436,146,140.0,738.8888888888891,3,False,C,4,30
5424,436,150,100.0,777.7777777777774,6,True,A,3,30
5425,436,153,60.0,33.333333333333336,1,False,A,1,30
5426,436,152,100.0,888.8888888888887,6,False,A,1,20
5427,436,147,100.0,499.99999999999915,6,False,C,2,30
5428,436,140,60.0,383.3333333333343,5,False,C,3,20
5429,436,136,60.0,266.6666666666675,5,False,B,2,20
5430,436,133,60.0,150.00000000000088,5,True,B,1,20
5431,436,134,60.0,816.6666666666662,1,True,B,1,30
5432,436,141,100.0,166.6666666666659,6,False,B,1,30
5433,436,151,180.0,350.0,4,False,C,3,20
5434,436,148,180.0,250.0,8,False,B,1,10
5435,436,142,100.0,777.7777777777782,2,False,C,3,20
5436,436,154,180.0,0.0,4,False,C,1,20
5437,436,145,100.0,444.4444444444436,6,False,B,2,20
5438,437,136,60.0,250.00000000000082,5,False,B,2,20
5439,437,141,100.0,138.88888888888812,6,False,B,1,30
5440,437,147,100.0,472.2222222222214,6,False,C,2,30
5441,437,150,100.0,749.9999999999995,6,True,A,3,30
5442,437,148,180.0,200.0,8,False,B,1,10
5443,437,146,140.0,777.777777777778,3,False,C,4,30
5444,437,153,60.0,50.0,1,False,A,1,30
5445,437,151,180.0,400.0,4,False,C,3,20
5446,437,155,140.0,0.0,3,False,B,2,10
5447,437,145,100.0,416.66666666666583,6,False,B,2,20
5448,437,133,60.0,133.33333333333422,5,True,B,1,20
5449,437,134,60.0,833.3333333333328,1,True,B,1,30
5450,437,154,180.0,50.0,4,False,C,1,20
5451,437,142,100.0,805.555555555556,2,False,C,3,20
5452,437,149,60.0,216.66666666666663,1,False,A,1,10
5453,437,152,100.0,861.1111111111109,6,False,A,1,20
5454,437,140,60.0,366.6666666666676,5,False,C,3,20
5455,438,152,100.0,833.333333333333,6,False,A,1,20
5456,438,155,140.0,38.888888888888886,3,False,B,2,10
5457,438,153,60.0,66.66666666666667,1,False,A,1,30
5458,438,150,100.0,722.2222222222217,6,True,A,3,30
5459,438,133,60.0,116.66666666666755,5,True,B,1,20
5460,438,140,60.0,350.0000000000009,5,False,C,3,20
5461,438,134,60.0,849.9999999999994,1,True,B,1,30
5462,438,154,180.0,100.0,4,False,C,1,20
5463,438,148,180.0,150.0,8,False,B,1,10
5464,438,142,100.0,833.3333333333338,2,False,C,3,20
5465,438,146,140.0,816.666666666667,3,False,C,4,30
5466,438,151,180.0,450.0,4,False,C,3,20
5467,438,141,100.0,111.11111111111035,6,False,B,1,30
5468,438,147,100.0,444.4444444444436,6,False,C,2,30
5469,438,145,100.0,388.88888888888806,6,False,B,2,20
5470,438,136,60.0,233.33333333333417,5,False,B,2,20
5471,438,149,60.0,233.3333333333333,1,False,A,1,10
5472,439,146,140.0,855.5555555555559,3,False,C,4,30
5473,439,136,60.0,216.6666666666675,5,False,B,2,20
5474,439,155,140.0,77.77777777777777,3,False,B,2,10
5475,439,156,100.0,1000.0,6,True,B,2,30
5476,439,133,60.0,100.00000000000088,5,True,B,1,20
5477,439,140,60.0,333.3333333333342,5,False,C,3,20
5478,439,153,60.0,83.33333333333334,1,False,A,1,30
5479,439,134,60.0,866.6666666666661,1,True,B,1,30
5480,439,154,180.0,150.0,4,False,C,1,20
5481,439,150,100.0,694.4444444444439,6,True,A,3,30
5482,439,151,180.0,500.0,4,False,C,3,20
5483,439,148,180.0,100.0,8,False,B,1,10
5484,439,147,100.0,416.66666666666583,6,False,C,2,30
5485,439,152,100.0,805.5555555555552,6,False,A,1,20
5486,439,142,100.0,861.1111111111117,2,False,C,3,20
5487,439,149,60.0,249.99999999999994,1,False,A,1,10
5488,439,145,100.0,361.1111111111103,6,False,B,2,20
5489,439,141,100.0,83.33333333333258,6,False,B,1,30
5490,440,148,180.0,50.0,8,False,B,1,10
5491,440,149,60.0,266.66666666666663,1,False,A,1,10
5492,440,153,60.0,100.00000000000001,1,False,A,1,30
5493,440,151,180.0,550.0,4,False,C,3,20
5494,440,155,140.0,116.66666666666666,3,False,B,2,10
5495,440,150,100.0,666.6666666666661,6,True,A,3,30
5496,440,152,100.0,777.7777777777774,6,False,A,1,20
5497,440,154,180.0,200.0,4,False,C,1,20
5498,440,156,100.0,972.2222222222222,6,True,B,2,30
5499,440,141,100.0,55.5555555555548,6,False,B,1,30
5500,440,136,60.0,200.00000000000085,5,False,B,2,20
5501,440,146,140.0,894.4444444444448,3,False,C,4,30
5502,440,145,100.0,333.3333333333325,6,False,B,2,20
5503,440,147,100.0,388.88888888888806,6,False,C,2,30
5504,440,133,60.0,83.33333333333421,5,True,B,1,20
5505,440,140,60.0,316.66666666666754,5,False,C,3,20
5506,440,142,100.0,888.8888888888895,2,False,C,3,20
5507,440,134,60.0,883.3333333333327,1,True,B,1,30
5508,441,155,140.0,155.55555555555554,3,False,B,2,10
5509,441,133,60.0,66.66666666666754,5,True,B,1,20
5510,441,136,60.0,183.3333333333342,5,False,B,2,20
5511,441,140,60.0,300.00000000000085,5,False,C,3,20
5512,441,153,60.0,116.66666666666669,1,False,A,1,30
5513,441,156,100.0,944.4444444444443,6,True,B,2,30
5514,441,142,100.0,916.6666666666673,2,False,C,3,20
5515,441,149,60.0,283.3333333333333,1,False,A,1,10
5516,441,141,100.0,27.77777777777702,6,False,B,1,30
5517,441,145,100.0,305.55555555555475,6,False,B,2,20
5518,441,150,100.0,638.8888888888882,6,True,A,3,30
5519,441,152,100.0,749.9999999999995,6,False,A,1,20
5520,441,157,100.0,0.0,2,False,C,4,30
5521,441,148,180.0,0.0,8,False,B,1,10
5522,441,147,100.0,361.1111111111103,6,False,C,2,30
5523,441,151,180.0,600.0,4,False,C,3,20
5524,441,146,140.0,933.3333333333337,3,False,C,4,30
5525,441,154,180.0,250.0,4,False,C,1,20
5526,441,134,60.0,899.9999999999993,1,True,B,1,30
5527,442,153,60.0,133.33333333333334,1,False,A,1,30
5528,442,150,100.0,611.1111111111104,6,True,A,3,30
5529,442,152,100.0,722.2222222222217,6,False,A,1,20
5530,442,157,100.0,27.77777777777778,2,False,C,4,30
5531,442,134,60.0,916.666666666666,1,True,B,1,30
5532,442,142,100.0,944.4444444444451,2,False,C,3,20
5533,442,147,100.0,333.3333333333325,6,False,C,2,30
5534,442,156,100.0,916.6666666666665,6,True,B,2,30
5535,442,149,60.0,300.0,1,False,A,1,10
5536,442,146,140.0,972.2222222222226,3,False,C,4,30
5537,442,154,180.0,300.0,4,False,C,1,20
5538,442,145,100.0,277.777777777777,6,False,B,2,20
5539,442,133,60.0,50.00000000000087,5,True,B,1,20
5540,442,151,180.0,650.0,4,False,C,3,20
5541,442,140,60.0,283.33333333333417,5,False,C,3,20
5542,442,155,140.0,194.44444444444443,3,False,B,2,10
5543,442,136,60.0,166.66666666666754,5,False,B,2,20
5544,443,155,140.0,233.33333333333331,3,False,B,2,10
5545,443,133,60.0,33.333333333334195,5,True,B,1,20
5546,443,147,100.0,305.55555555555475,6,False,C,2,30
5547,443,156,100.0,888.8888888888887,6,True,B,2,30
5548,443,152,100.0,694.4444444444439,6,False,A,1,20
5549,443,134,60.0,933.3333333333326,1,True,B,1,30
5550,443,153,60.0,150.0,1,False,A,1,30
5551,443,151,180.0,700.0,4,False,C,3,20
5552,443,136,60.0,150.00000000000088,5,False,B,2,20
5553,443,140,60.0,266.6666666666675,5,False,C,3,20
5554,443,149,60.0,316.6666666666667,1,False,A,1,10
5555,443,142,100.0,972.222222222223,2,False,C,3,20
5556,443,145,100.0,249.9999999999992,6,False,B,2,20
5557,443,157,100.0,55.55555555555556,2,False,C,4,30
5558,443,154,180.0,350.0,4,False,C,1,20
5559,443,150,100.0,583.3333333333326,6,True,A,3,30
5560,444,150,100.0,555.5555555555547,6,True,A,3,30
5561,444,155,140.0,272.2222222222222,3,False,B,2,10
5562,444,151,180.0,750.0,4,False,C,3,20
5563,444,157,100.0,83.33333333333334,2,False,C,4,30
5564,444,158,180.0,0.0,4,False,B,2,10
5565,444,154,180.0,400.0,4,False,C,1,20
5566,444,152,100.0,666.6666666666661,6,False,A,1,20
5567,444,133,60.0,16.666666666667528,5,True,B,1,20
5568,444,147,100.0,277.777777777777,6,False,C,2,30
5569,444,134,60.0,949.9999999999992,1,True,B,1,30
5570,444,153,60.0,166.66666666666666,1,False,A,1,30
5571,444,136,60.0,133.33333333333422,5,False,B,2,20
5572,444,140,60.0,250.00000000000082,5,False,C,3,20
5573,444,149,60.0,333.33333333333337,1,False,A,1,10
5574,444,145,100.0,222.22222222222143,6,False,B,2,20
5575,444,156,100.0,861.1111111111109,6,True,B,2,30
5576,445,152,100.0,638.8888888888882,6,False,A,1,20
5577,445,156,100.0,833.333333333333,6,True,B,2,30
5578,445,136,60.0,116.66666666666755,5,False,B,2,20
5579,445,140,60.0,233.33333333333417,5,False,C,3,20
5580,445,151,180.0,800.0,4,False,C,3,20
5581,445,150,100.0,527.7777777777769,6,True,A,3,30
5582,445,158,180.0,50.0,4,False,B,2,10
5583,445,133,60.0,8.597567102697212e-13,5,True,B,1,20
5584,445,157,100.0,111.11111111111111,2,False,C,4,30
5585,445,153,60.0,183.33333333333331,1,False,A,1,30
5586,445,155,140.0,311.1111111111111,3,False,B,2,10
5587,445,147,100.0,249.9999999999992,6,False,C,2,30
5588,445,134,60.0,966.6666666666658,1,True,B,1,30
5589,445,154,180.0,450.0,4,False,C,1,20
5590,445,149,60.0,350.00000000000006,1,False,A,1,10
5591,445,145,100.0,194.44444444444366,6,False,B,2,20
5592,446,153,60.0,199.99999999999997,1,False,A,1,30
5593,446,140,60.0,216.6666666666675,5,False,C,3,20
5594,446,149,60.0,366.66666666666674,1,False,A,1,10
5595,446,155,140.0,350.0,3,False,B,2,10
5596,446,134,60.0,983.3333333333325,1,True,B,1,30
5597,446,156,100.0,805.5555555555552,6,True,B,2,30
5598,446,145,100.0,166.6666666666659,6,False,B,2,20
5599,446,159,180.0,0.0,4,True,B,3,30
5600,446,154,180.0,500.0,4,False,C,1,20
5601,446,158,180.0,100.0,4,False,B,2,10
5602,446,152,100.0,611.1111111111104,6,False,A,1,20
5603,446,150,100.0,499.99999999999915,6,True,A,3,30
5604,446,147,100.0,222.22222222222143,6,False,C,2,30
5605,446,157,100.0,138.88888888888889,2,False,C,4,30
5606,446,151,180.0,850.0,4,False,C,3,20
5607,446,136,60.0,100.00000000000088,5,False,B,2,20
5608,447,136,60.0,83.33333333333421,5,False,B,2,20
5609,447,147,100.0,194.44444444444366,6,False,C,2,30
5610,447,149,60.0,383.3333333333334,1,False,A,1,10
5611,447,140,60.0,200.00000000000085,5,False,C,3,20
5612,447,145,100.0,138.88888888888812,6,False,B,2,20
5613,447,155,140.0,388.8888888888889,3,False,B,2,10
5614,447,153,60.0,216.66666666666663,1,False,A,1,30
5615,447,160,60.0,1000.0,5,False,B,4,10
5616,447,134,60.0,999.9999999999991,1,True,B,1,30
5617,447,156,100.0,777.7777777777774,6,True,B,2,30
5618,447,159,180.0,50.0,4,True,B,3,30
5619,447,158,180.0,150.0,4,False,B,2,10
5620,447,150,100.0,472.2222222222214,6,True,A,3,30
5621,447,151,180.0,900.0,4,False,C,3,20
5622,447,157,100.0,166.66666666666666,2,False,C,4,30
5623,447,152,100.0,583.3333333333326,6,False,A,1,20
5624,447,154,180.0,550.0,4,False,C,1,20
5625,448,154,180.0,600.0,4,False,C,1,20
5626,448,153,60.0,233.3333333333333,1,False,A,1,30
5627,448,152,100.0,555.5555555555547,6,False,A,1,20
5628,448,155,140.0,427.7777777777778,3,False,B,2,10
5629,448,136,60.0,66.66666666666754,5,False,B,2,20
5630,448,159,180.0,100.0,4,True,B,3,30
5631,448,156,100.0,749.9999999999995,6,True,B,2,30
5632,448,160,60.0,983.3333333333334,5,False,B,4,10
5633,448,158,180.0,200.0,4,False,B,2,10
5634,448,149,60.0,400.0000000000001,1,False,A,1,10
5635,448,145,100.0,111.11111111111035,6,False,B,2,20
5636,448,147,100.0,166.6666666666659,6,False,C,2,30
5637,448,150,100.0,444.4444444444436,6,True,A,3,30
5638,448,157,100.0,194.44444444444443,2,False,C,4,30
5639,448,151,180.0,950.0,4,False,C,3,20
5640,448,140,60.0,183.3333333333342,5,False,C,3,20
5641,449,158,180.0,250.0,4,False,B,2,10
5642,449,136,60.0,50.00000000000087,5,False,B,2,20
5643,449,155,140.0,466.66666666666674,3,False,B,2,10
5644,449,154,180.0,650.0,4,False,C,1,20
5645,449,157,100.0,222.2222222222222,2,False,C,4,30
5646,449,161,100.0,1000.0,6,True,C,3,30
5647,449,145,100.0,83.33333333333258,6,False,B,2,20
5648,449,159,180.0,150.0,4,True,B,3,30
5649,449,151,180.0,1000.0,4,False,C,3,20
5650,449,149,60.0,416.6666666666668,1,False,A,1,10
5651,449,152,100.0,527.7777777777769,6,False,A,1,20
5652,449,156,100.0,722.2222222222217,6,True,B,2,30
5653,449,140,60.0,166.66666666666754,5,False,C,3,20
5654,449,150,100.0,416.66666666666583,6,True,A,3,30
5655,449,147,100.0,138.88888888888812,6,False,C,2,30
5656,449,160,60.0,966.6666666666667,5,False,B,4,10
5657,449,153,60.0,249.99999999999994,1,False,A,1,30
5658,450,159,180.0,200.0,4,True,B,3,30
5659,450,136,60.0,33.333333333334195,5,False,B,2,20
5660,450,154,180.0,700.0,4,False,C,1,20
5661,450,160,60.0,950.0000000000001,5,False,B,4,10
5662,450,153,60.0,266.66666666666663,1,False,A,1,30
5663,450,155,140.0,505.55555555555566,3,False,B,2,10
5664,450,158,180.0,300.0,4,False,B,2,10
5665,450,140,60.0,150.00000000000088,5,False,C,3,20
5666,450,157,100.0,249.99999999999997,2,False,C,4,30
5667,450,145,100.0,55.5555555555548,6,False,B,2,20
5668,450,156,100.0,694.4444444444439,6,True,B,2,30
5669,450,152,100.0,499.99999999999915,6,False,A,1,20
5670,450,150,100.0,388.88888888888806,6,True,A,3,30
5671,450,147,100.0,111.11111111111035,6,False,C,2,30
5672,450,149,60.0,433.3333333333335,1,False,A,1,10
5673,450,161,100.0,972.2222222222222,6,True,C,3,30
5674,451,153,60.0,283.3333333333333,1,False,A,1,30
5675,451,145,100.0,27.77777777777702,6,False,B,2,20
5676,451,147,100.0,83.33333333333258,6,False,C,2,30
5677,451,149,60.0,450.00000000000017,1,False,A,1,10
5678,451,161,100.0,944.4444444444443,6,True,C,3,30
5679,451,136,60.0,16.666666666667528,5,False,B,2,20
5680,451,157,100.0,277.77777777777777,2,False,C,4,30
5681,451,155,140.0,544.4444444444446,3,False,B,2,10
5682,451,150,100.0,361.1111111111103,6,True,A,3,30
5683,451,140,60.0,133.33333333333422,5,False,C,3,20
5684,451,152,100.0,472.2222222222214,6,False,A,1,20
5685,451,156,100.0,666.6666666666661,6,True,B,2,30
5686,451,154,180.0,750.0,4,False,C,1,20
5687,451,159,180.0,250.0,4,True,B,3,30
5688,451,160,60.0,933.3333333333335,5,False,B,4,10
5689,451,158,180.0,350.0,4,False,B,2,10
5690,452,157,100.0,305.55555555555554,2,False,C,4,30
5691,452,160,60.0,916.6666666666669,5,False,B,4,10
5692,452,156,100.0,638.8888888888882,6,True,B,2,30
5693,452,154,180.0,800.0,4,False,C,1,20
5694,452,158,180.0,400.0,4,False,B,2,10
5695,452,159,180.0,300.0,4,True,B,3,30
5696,452,155,140.0,583.3333333333335,3,False,B,2,10
5697,452,161,100.0,916.6666666666665,6,True,C,3,30
5698,452,147,100.0,55.5555555555548,6,False,C,2,30
5699,452,140,60.0,116.66666666666755,5,False,C,3,20
5700,452,152,100.0,444.4444444444436,6,False,A,1,20
5701,452,150,100.0,333.3333333333325,6,True,A,3,30
5702,452,149,60.0,466.66666666666686,1,False,A,1,10
5703,452,136,60.0,8.597567102697212e-13,5,False,B,2,20
5704,452,153,60.0,300.0,1,False,A,1,30
5705,453,149,60.0,483.33333333333354,1,False,A,1,10
5706,453,152,100.0,416.66666666666583,6,False,A,1,20
5707,453,150,100.0,305.55555555555475,6,True,A,3,30
5708,453,158,180.0,450.0,4,False,B,2,10
5709,453,153,60.0,316.6666666666667,1,False,A,1,30
5710,453,140,60.0,100.00000000000088,5,False,C,3,20
5711,453,154,180.0,850.0,4,False,C,1,20
5712,453,159,180.0,350.0,4,True,B,3,30
5713,453,160,60.0,900.0000000000002,5,False,B,4,10
5714,453,155,140.0,622.2222222222224,3,False,B,2,10
5715,453,161,100.0,888.8888888888887,6,True,C,3,30
5716,453,147,100.0,27.77777777777702,6,False,C,2,30
5717,453,156,100.0,611.1111111111104,6,True,B,2,30
5718,453,157,100.0,333.3333333333333,2,False,C,4,30
5719,454,152,100.0,388.88888888888806,6,False,A,1,20
5720,454,154,180.0,900.0,4,False,C,1,20
5721,454,140,60.0,83.33333333333421,5,False,C,3,20
5722,454,150,100.0,277.777777777777,6,True,A,3,30
5723,454,156,100.0,583.3333333333326,6,True,B,2,30
5724,454,157,100.0,361.1111111111111,2,False,C,4,30
5725,454,161,100.0,861.1111111111109,6,True,C,3,30
5726,454,149,60.0,500.0000000000002,1,False,A,1,10
5727,454,158,180.0,500.0,4,False,B,2,10
5728,454,155,140.0,661.1111111111113,3,False,B,2,10
5729,454,153,60.0,333.33333333333337,1,False,A,1,30
5730,454,159,180.0,400.0,4,True,B,3,30
5731,454,160,60.0,883.3333333333336,5,False,B,4,10
5732,455,159,180.0,450.0,4,True,B,3,30
5733,455,161,100.0,833.333333333333,6,True,C,3,30
5734,455,154,180.0,950.0,4,False,C,1,20
5735,455,156,100.0,555.5555555555547,6,True,B,2,30
5736,455,158,180.0,550.0,4,False,B,2,10
5737,455,160,60.0,866.666666666667,5,False,B,4,10
5738,455,150,100.0,249.9999999999992,6,True,A,3,30
5739,455,140,60.0,66.66666666666754,5,False,C,3,20
5740,455,149,60.0,516.6666666666669,1,False,A,1,10
5741,455,152,100.0,361.1111111111103,6,False,A,1,20
5742,455,153,60.0,350.00000000000006,1,False,A,1,30
5743,455,155,140.0,700.0000000000002,3,False,B,2,10
5744,455,157,100.0,388.88888888888886,2,False,C,4,30
5745,456,150,100.0,222.22222222222143,6,True,A,3,30
5746,456,149,60.0,533.3333333333335,1,False,A,1,10
5747,456,160,60.0,850.0000000000003,5,False,B,4,10
5748,456,162,100.0,0.0,2,False,A,2,20
5749,456,155,140.0,738.8888888888891,3,False,B,2,10
5750,456,152,100.0,333.3333333333325,6,False,A,1,20
5751,456,154,180.0,1000.0,4,False,C,1,20
5752,456,156,100.0,527.7777777777769,6,True,B,2,30
5753,456,158,180.0,600.0,4,False,B,2,10
5754,456,157,100.0,416.66666666666663,2,False,C,4,30
5755,456,153,60.0,366.66666666666674,1,False,A,1,30
5756,456,159,180.0,500.0,4,True,B,3,30
5757,456,140,60.0,50.00000000000087,5,False,C,3,20
5758,456,161,100.0,805.5555555555552,6,True,C,3,30
5759,457,156,100.0,499.99999999999915,6,True,B,2,30
5760,457,157,100.0,444.4444444444444,2,False,C,4,30
5761,457,159,180.0,550.0,4,True,B,3,30
5762,457,150,100.0,194.44444444444366,6,True,A,3,30
5763,457,162,100.0,27.77777777777778,2,False,A,2,20
5764,457,155,140.0,777.777777777778,3,False,B,2,10
5765,457,140,60.0,33.333333333334195,5,False,C,3,20
5766,457,160,60.0,833.3333333333337,5,False,B,4,10
5767,457,161,100.0,777.7777777777774,6,True,C,3,30
5768,457,158,180.0,650.0,4,False,B,2,10
5769,457,149,60.0,550.0000000000001,1,False,A,1,10
5770,457,153,60.0,383.3333333333334,1,False,A,1,30
5771,457,152,100.0,305.55555555555475,6,False,A,1,20
5772,458,159,180.0,600.0,4,True,B,3,30
5773,458,158,180.0,700.0,4,False,B,2,10
5774,458,156,100.0,472.2222222222214,6,True,B,2,30
5775,458,160,60.0,816.6666666666671,5,False,B,4,10
5776,458,157,100.0,472.2222222222222,2,False,C,4,30
5777,458,162,100.0,55.55555555555556,2,False,A,2,20
5778,458,153,60.0,400.0000000000001,1,False,A,1,30
5779,458,152,100.0,277.777777777777,6,False,A,1,20
5780,458,149,60.0,566.6666666666667,1,False,A,1,10
5781,458,150,100.0,166.6666666666659,6,True,A,3,30
5782,458,155,140.0,816.666666666667,3,False,B,2,10
5783,458,161,100.0,749.9999999999995,6,True,C,3,30
5784,458,140,60.0,16.666666666667528,5,False,C,3,20
5785,459,152,100.0,249.9999999999992,6,False,A,1,20
5786,459,157,100.0,499.99999999999994,2,False,C,4,30
5787,459,140,60.0,8.597567102697212e-13,5,False,C,3,20
5788,459,150,100.0,138.88888888888812,6,True,A,3,30
5789,459,156,100.0,444.4444444444436,6,True,B,2,30
5790,459,155,140.0,855.5555555555559,3,False,B,2,10
5791,459,153,60.0,416.6666666666668,1,False,A,1,30
5792,459,149,60.0,583.3333333333334,1,False,A,1,10
5793,459,163,60.0,1000.0,5,True,A,4,20
5794,459,158,180.0,750.0,4,False,B,2,10
5795,459,159,180.0,650.0,4,True,B,3,30
5796,459,161,100.0,722.2222222222217,6,True,C,3,30
5797,459,160,60.0,800.0000000000005,5,False,B,4,10
5798,459,162,100.0,83.33333333333334,2,False,A,2,20
5799,460,153,60.0,433.3333333333335,1,False,A,1,30
5800,460,149,60.0,600.0,1,False,A,1,10
5801,460,162,100.0,111.11111111111111,2,False,A,2,20
5802,460,160,60.0,783.3333333333338,5,False,B,4,10
5803,460,158,180.0,800.0,4,False,B,2,10
5804,460,156,100.0,416.66666666666583,6,True,B,2,30
5805,460,159,180.0,700.0,4,True,B,3,30
5806,460,152,100.0,222.22222222222143,6,False,A,1,20
5807,460,161,100.0,694.4444444444439,6,True,C,3,30
5808,460,150,100.0,111.11111111111035,6,True,A,3,30
5809,460,163,60.0,983.3333333333334,5,True,A,4,20
5810,460,155,140.0,894.4444444444448,3,False,B,2,10
5811,460,157,100.0,527.7777777777777,2,False,C,4,30
5812,461,157,100.0,555.5555555555555,2,False,C,4,30
5813,461,159,180.0,750.0,4,True,B,3,30
5814,461,161,100.0,666.6666666666661,6,True,C,3,30
5815,461,160,60.0,766.6666666666672,5,False,B,4,10
5816,461,153,60.0,450.00000000000017,1,False,A,1,30
5817,461,156,100.0,388.88888888888806,6,True,B,2,30
5818,461,158,180.0,850.0,4,False,B,2,10
5819,461,152,100.0,194.44444444444366,6,False,A,1,20
5820,461,150,100.0,83.33333333333258,6,True,A,3,30
5821,461,149,60.0,616.6666666666666,1,False,A,1,10
5822,461,163,60.0,966.6666666666667,5,True,A,4,20
5823,461,155,140.0,933.3333333333337,3,False,B,2,10
5824,461,162,100.0,138.88888888888889,2,False,A,2,20
5825,462,149,60.0,633.3333333333333,1,False,A,1,10
5826,462,152,100.0,166.6666666666659,6,False,A,1,20
5827,462,160,60.0,750.0000000000006,5,False,B,4,10
5828,462,150,100.0,55.5555555555548,6,True,A,3,30
5829,462,158,180.0,900.0,4,False,B,2,10
5830,462,163,60.0,950.0000000000001,5,True,A,4,20
5831,462,155,140.0,972.2222222222226,3,False,B,2,10
5832,462,161,100.0,638.8888888888882,6,True,C,3,30
5833,462,159,180.0,800.0,4,True,B,3,30
5834,462,162,100.0,166.66666666666666,2,False,A,2,20
5835,462,157,100.0,583.3333333333334,2,False,C,4,30
5836,462,164,60.0,1000.0,5,False,C,1,30
5837,462,156,100.0,361.1111111111103,6,True,B,2,30
5838,462,153,60.0,466.66666666666686,1,False,A,1,30
5839,463,158,180.0,950.0,4,False,B,2,10
5840,463,153,60.0,483.33333333333354,1,False,A,1,30
5841,463,160,60.0,733.3333333333339,5,False,B,4,10
5842,463,149,60.0,649.9999999999999,1,False,A,1,10
5843,463,152,100.0,138.88888888888812,6,False,A,1,20
5844,463,161,100.0,611.1111111111104,6,True,C,3,30
5845,463,150,100.0,27.77777777777702,6,True,A,3,30
5846,463,164,60.0,983.3333333333334,5,False,C,1,30
5847,463,163,60.0,933.3333333333335,5,True,A,4,20
5848,463,159,180.0,850.0,4,True,B,3,30
5849,463,156,100.0,333.3333333333325,6,True,B,2,30
5850,463,162,100.0,194.44444444444443,2,False,A,2,20
5851,463,157,100.0,611.1111111111112,2,False,C,4,30
5852,464,153,60.0,500.0000000000002,1,False,A,1,30
5853,464,162,100.0,222.2222222222222,2,False,A,2,20
5854,464,159,180.0,900.0,4,True,B,3,30
5855,464,152,100.0,111.11111111111035,6,False,A,1,20
5856,464,160,60.0,716.6666666666673,5,False,B,4,10
5857,464,156,100.0,305.55555555555475,6,True,B,2,30
5858,464,163,60.0,916.6666666666669,5,True,A,4,20
5859,464,158,180.0,1000.0,4,False,B,2,10
5860,464,161,100.0,583.3333333333326,6,True,C,3,30
5861,464,157,100.0,638.888888888889,2,False,C,4,30
5862,464,164,60.0,966.6666666666667,5,False,C,1,30
5863,464,149,60.0,666.6666666666665,1,False,A,1,10
5864,465,149,60.0,683.3333333333331,1,False,A,1,10
5865,465,160,60.0,700.0000000000007,5,False,B,4,10
5866,465,157,100.0,666.6666666666669,2,False,C,4,30
5867,465,161,100.0,555.5555555555547,6,True,C,3,30
5868,465,159,180.0,950.0,4,True,B,3,30
5869,465,153,60.0,516.6666666666669,1,False,A,1,30
5870,465,156,100.0,277.777777777777,6,True,B,2,30
5871,465,163,60.0,900.0000000000002,5,True,A,4,20
5872,465,162,100.0,249.99999999999997,2,False,A,2,20
5873,465,152,100.0,83.33333333333258,6,False,A,1,20
5874,465,164,60.0,950.0000000000001,5,False,C,1,30
5875,466,159,180.0,1000.0,4,True,B,3,30
5876,466,153,60.0,533.3333333333335,1,False,A,1,30
5877,466,160,60.0,683.333333333334,5,False,B,4,10
5878,466,149,60.0,699.9999999999998,1,False,A,1,10
5879,466,164,60.0,933.3333333333335,5,False,C,1,30
5880,466,163,60.0,883.3333333333336,5,True,A,4,20
5881,466,152,100.0,55.5555555555548,6,False,A,1,20
5882,466,156,100.0,249.9999999999992,6,True,B,2,30
5883,466,161,100.0,527.7777777777769,6,True,C,3,30
5884,466,157,100.0,694.4444444444447,2,False,C,4,30
5885,466,162,100.0,277.77777777777777,2,False,A,2,20
5886,467,156,100.0,222.22222222222143,6,True,B,2,30
5887,467,161,100.0,499.99999999999915,6,True,C,3,30
5888,467,153,60.0,550.0000000000001,1,False,A,1,30
5889,467,164,60.0,916.6666666666669,5,False,C,1,30
5890,467,152,100.0,27.77777777777702,6,False,A,1,20
5891,467,160,60.0,666.6666666666674,5,False,B,4,10
5892,467,162,100.0,305.55555555555554,2,False,A,2,20
5893,467,149,60.0,716.6666666666664,1,False,A,1,10
5894,467,157,100.0,722.2222222222225,2,False,C,4,30
5895,467,163,60.0,866.666666666667,5,True,A,4,20
5896,468,153,60.0,566.6666666666667,1,False,A,1,30
5897,468,164,60.0,900.0000000000002,5,False,C,1,30
5898,468,163,60.0,850.0000000000003,5,True,A,4,20
5899,468,157,100.0,750.0000000000003,2,False,C,4,30
5900,468,162,100.0,333.3333333333333,2,False,A,2,20
5901,468,160,60.0,650.0000000000008,5,False,B,4,10
5902,468,156,100.0,194.44444444444366,6,True,B,2,30
5903,468,161,100.0,472.2222222222214,6,True,C,3,30
5904,468,149,60.0,733.333333333333,1,False,A,1,10
5905,469,163,60.0,833.3333333333337,5,True,A,4,20
5906,469,160,60.0,633.3333333333342,5,False,B,4,10
5907,469,164,60.0,883.3333333333336,5,False,C,1,30
5908,469,162,100.0,361.1111111111111,2,False,A,2,20
5909,469,161,100.0,444.4444444444436,6,True,C,3,30
5910,469,149,60.0,749.9999999999997,1,False,A,1,10
5911,469,157,100.0,777.7777777777782,2,False,C,4,30
